uniq_id,initial_sal_,final_sal,mean_salary,period,period_cond,job,job_type,city,state,organization_,org_desc,sector_,sector_level,benefits
bf7455164edc9679b5eb1a6623fcc6c6,0.0,0.0,0.0,,,hamilton county c,full time,chattanooga, tn 37421,Healthcare,Services,Medical/Health,,
d992a4e6e3ff4b0c0a81659d29527eac,0.0,0.0,0.0,,,editorial assistant,full time,new york, ny 10013,Printing, Publishing,Editorial/Writing,,
bca5581e47dfe55e1a4453d65657ad3a,0.0,0.0,0.0,,,benefits professional ,full time,orland park, il 60642,Insurance,,Sales/Retail/Business,Development,
6a0981cb9f013bd67d6274e9f575fa9c,0.0,0.0,0.0,,,benefits advisor ,full time,oak lawn, il 60453,Insurance,,Customer,Support/Client Care,
f5c216e1dff75c8c8ba0e42374b5954c,0.0,0.0,0.0,,,truck drivers,full time,chicago, il,Transpt, Stage   Materials,Logistics/Transportation,,
c91bf75ec280155bdd3c7eeb4b3b0864,0.0,0.0,0.0,,,cer-billing,full time,oak brook, il,Telecommunications,Services,Customer,Support/Client Care,
ae46e79f3bd19f7770c3c7b3e5396ec5,0.0,0.0,0.0,,,maint associate,full time,job description : want more than just a job? join forever 21’s retail operations team and showcase your fashion retail skills while working with our exceptional retail staff!position: maintenance associate (house keeping associate)department: remote-store operationsreports to: store managerdirect reports: noflsa status: non-exemptlocation:u.s. stores department summary:  forever 21 is seeking an analytical, energetic,Retail,,Experienced,(Non-Manager),
bd8dc521e1cfb6cc4ba30afc2850e2ee,0.0,0.0,0.0,,,benefits freelancer ,full time,oak lawn, il 60453,Insurance,,Accounting/Finance/Insurance,,
db5e2accadee9cb17d1e6fc35ef76068,0.0,0.0,0.0,,,pharmaceutical sales specialist ,full time,chicago, il 60601,Biotechnology,Pharmaceuticals,Sales/Retail/Business,Development,
3c472fda9d8742285442f432b97d8f16,0.0,0.0,0.0,,,delivery lead ,full time,job description job #:  710524if interested, please email resume to hfromang@apexsystemsinc.com job title: delivery lead technicianlocation: chicago,Computer,IT Services,Experienced,(Non-Manager),
bddf2076e2eb82491eb6c809ddd74498,9000000.0,14000000.0,11500000.0,year,,angularjs developer,full time,angularjs developer location: chicago, il 60603 job summary: tired of looking at the same jobs in the high-tech industry? are you interested in working in the wine,Chicago, IL 60603,IT/Software,Development,
a20355b6897a36faad595367d6061bd6,0.0,0.0,0.0,,,class a cdl tank truck driver ,full time,chicago, il,Other,Not Classified,Logistics/Transportation,,
63d0495685b00f31da7b8fbcdfa4b2dd,0.0,0.0,0.0,,,flight attendant,full time,chicago, il,Travel, Transptation  Tourism,Customer,Support/Client Care,
1b6cab2de7f551710b31f6a06da9e92e,0.0,0.0,0.0,,,sr mgr,full time,chicago, il 60629,Computer,HardwareComputer SoftwareComputer IT Services,IT/Software,Development,
858fcf6001fcc9d627619b447fa3fb4c,0.0,0.0,0.0,,,event specialist,part time,cicero, il,Retail,,Sales/Retail/Business,Development,
0fe01adfcb7e9753de146be3f0584dfd,0.0,0.0,0.0,,,sales account mgr ,full time,chicago, il,Manufacturing,  Other,Experienced,(Non-Manager),
d5059f5599b47d80ebd59fb3dd7573a0,0.0,0.0,0.0,,,event specialist,part time,chicago, il,Retail,,Sales/Retail/Business,Development,
2468ef11bf8fcce4307acb3f6df09c54,0.0,0.0,0.0,,,mobile equipment mechanic ,full time,chicago, il,Altec,Industries,General/Other:,Installation/Maintenance/Repair,
98c6f3b8931e88dcb69afbc605d5d6fe,0.0,0.0,0.0,,,benefits freelancer ,full time,orland park, il 60642,Insurance,,Accounting/Finance/Insurance,,
9945ec0fb5d96522c82617a678cca8dc,0.0,0.0,0.0,,,nurse practition,full time,chicago, il,Healthcare,Services,Medical/Health,,
522eac9be61b8a003e768519d1316fda,0.0,0.0,0.0,,,corporate project engineer ,full time,chicago, il,Manufacturing,  Other,Manufacturing/Production/Operations,,
fd4280ed0a4d5291570c71ecf8195713,0.0,0.0,0.0,,,av tech ,full time,location:,,Education,,Accounting/Finance/Insurance,,
1221002a90262e86474b5ded34ca9272,0.0,0.0,0.0,,,benefits advisor professional ,full time,chicago, il 60606,Insurance,,Accounting/Finance/Insurance,,
c966c27c11dccb7bc28a15c7a68c8010,0.0,0.0,0.0,,,buyer ,full time,chicago, il 60604,Business,Services   Other,Logistics/Transportation,,
b68eadc337b97bca6bc2b1566b0b117d,0.0,0.0,0.0,,,event specialist,part time,melrose park, il,Retail,,Sales/Retail/Business,Development,
f9c90c7bc171e1d5bce8ad150a126fb0,0.0,0.0,0.0,,,benefits counselor ,full time,oak lawn, il 60453,Insurance,,Customer,Support/Client Care,
ee06889c4e0817095f7d6e0196a080bd,7500000.0,9000000.0,8250000.0,year,,sales rep ,full time,chicago, il,Architectural, Design Services,Sales/Retail/Business,Development,
ab4b91d3f5682c132e8ecaafba87aa29,0.0,0.0,0.0,,,regional marketing mgr ,full time,chicago, il 60604,Business,Services   OtherOther Not Classified,Marketing/Product,,
d8308e8067aed230a2fbc84768e92028,9000000.0,12000000.0,10500000.0,year,packag,industrial construction superintendent ,full time,chicago, il,Construction,  Industrial Facilities  Infrastructure,Experienced,(Non-Manager),
b693fda6e1077e46bffbe62c812255d4,0.0,0.0,0.0,,,flight attendant,full time,chicago, il,Travel, Transptation  Tourism,Customer,Support/Client Care,
d0de6762f1c3cd95ec4e13a552c19f54,0.0,0.0,0.0,,,event specialist,part time,chicago, il,Retail,,Sales/Retail/Business,Development,
e8089172fb5f687d7c259d4e023bb4bf,0.0,0.0,0.0,,,truck drivers,full time,cicero, il,Transpt, Stage   Materials,Logistics/Transportation,,
e67f694adb0417d0941b7525c15993a0,0.0,0.0,0.0,,,wedding sales stylist ,full time,oak lawn, il 60453,Manufacturing,  Other,Sales/Retail/Business,Development,
9763f088b68cfe8ca4e55191e9c26986,0.0,0.0,0.0,,,entry level retail marketing ,full time,burbank, il 60459,Retail,Telecommunications Services Business Services   Other,Sales/Retail/Business,Development,
bca1b34aa8a81e122bb780156f2aef64,0.0,0.0,0.0,,,commercial drywall estimator,full time,chicago, il,Construction,  Residential  Commercial Office,Building,Construction/Skilled Trades,
d7d049f8bd1de596c389a55ea6d02fb5,0.0,0.0,0.0,,,web application developer ,temporary,chicago, il,Other,Not Classified,Other,,
86fb02083235243a470d24314c4fb022,0.0,0.0,0.0,,,voice engineer ,full time,chicago, il,Computer,IT Services,IT/Software,Development,
d88c7de49ba15485496cbf6e09df0407,0.0,0.0,0.0,,,edi analyst ,full time,location:,,Healthcare,Services,IT/Software,Development,
212ddc375a23c5e9689389763e5a5ec5,0.0,0.0,0.0,,,event specialist,part time,chicago, il,Retail,,Sales/Retail/Business,Development,
3f55aac05c3288bba707777f4fadfafb,0.0,0.0,0.0,,,program director,full time temporary,program director - automation and integration,,Chicago, IL 60606,Project/Program,Management,
c500ae9ac31c7fff9aa7d08649bb87eb,0.0,0.0,0.0,,,journeyman,full time,chicago, il,Security, Surveillance,Experienced,(Non-Manager),
e90d1ce598cba758eb0dfb4db93b91df,0.0,0.0,0.0,,,benefits counselor ,full time,orland park, il 60642,Insurance,,Customer,Support/Client Care,
6099d93d5a1164460e91ad6a68390042,0.0,0.0,0.0,,,benefits advisor ,full time,chicago, il 60606,Insurance,,Customer,Support/Client Care,
1b686e650f6bf986e93deda1a3bec2f0,0.0,0.0,0.0,,,sales professional ,full time,chicago, il 60606,Insurance,,Sales/Retail/Business,Development,
9f0cc8c442e0dbbb14f0ba0c209dc8ed,7600000.0,7600000.0,7600000.0,year,,executive support desk tech ,full time,chicago, il 60637,Healthcare,ServicesComputer IT Services,Desktop,Service and Support,
5eafe66a11a8bd3931b115b929a1cf57,0.0,0.0,0.0,,,general mgr,full time,chicago, il 60647,Hotels, Lodging,Manager,(Manager/Supervisor of Staff),
0cb8e3ff875d6f9f4bf20d3fc4c185ac,0.0,0.0,0.0,,,quality assurance mgr ,full time,chicago, il,Manufacturing,  Other,Manufacturing/Production/Operations,,
fb747baad111ea798c4f92cf32e194b3,0.0,0.0,0.0,,,benefits advisor professional ,full time,orland park, il 60642,Insurance,,Accounting/Finance/Insurance,,
ab6a6388db6ab9b5c61a09678a56fc3e,0.0,0.0,0.0,,,material handler ,full time,dolton, il,Energy, Utilities,Logistics/Transportation,,
49aaceca049385d5d195cb80b6c5b6d3,0.0,0.0,0.0,,,event specialist,part time,cicero, il,Retail,,Sales/Retail/Business,Development,
da4bb743206eb684368ea2b581a292b4,0.0,0.0,0.0,,,circulation analyst ,full time,chicago, il 60604,Business,Services   Other,Marketing/Product,,
9e7b49511a1e616963845b4423046677,0.0,0.0,0.0,,,event specialist,part time,chicago, il,Retail,,Sales/Retail/Business,Development,
448bd60dd77527ae46ccb7bb39e4ab1a,0.0,0.0,0.0,,,furniture delivery associate ,full time,"overview: ""staying active is an important aspect of this role for me and i genuinely feel like the company supports our health by providing great wellness resources. they want information from the staff members actually doing the jobs and use it to shape the infrastructure and processes."" – travis gordon", southern californiafind your life’s work. room & board – home furnishings that offer the best of modern design and american craftsmanship with a focus on sustainability.room & board is a wonderful place to find your life’s work. since opening our doors in 1980,Retail,,Logistics/Transportation,,
51e4bd46443dbe7a34de7cb7fb491c4d,0.0,0.0,0.0,,,pm,full time,chicago, il,Staffing,Employment Agencies,Building,Construction/Skilled Trades,
dde3fd9777e4103a5bb001b36f73bb92,7500000.0,9000000.0,8250000.0,year,,sales rep ,full time,chicago, il,Architectural, Design Services,Sales/Retail/Business,Development,
2b2af01a8fe13ddea41611f22d8d186a,0.0,0.0,0.0,,,international marketing mgr,full time,chicago, il 60604,Business,Services   Other,Marketing/Product,,
21ce7935834226ee70f41c3271ad1b43,0.0,0.0,0.0,,,commercial maint tech ,full time,location:,,Construction,  Industrial Facilities  InfrastructureReal Estate Property ManagementConstruction   Residential  Commercial Office,Installation/Maintenance/Repair,,
1f42f58e4a77219ed103d6689b7e2451,0.0,0.0,0.0,,,customer service training mgr ,full time,chicago, il 60604,Business,Services   Other,Manager,(Manager/Supervisor of Staff),
51a7bc3f63a2b059f6aec63a3539adce,0.0,0.0,0.0,,,event specialist,part time,hodgkins, il,Retail,,Sales/Retail/Business,Development,
2f37c52e8b9eb76eee285934451e6dd5,0.0,0.0,0.0,,,material handler ,full time,dolton, il,Energy, Utilities,Logistics/Transportation,,
cc060f063ea3309f69d86dc1c15fae85,0.0,0.0,0.0,,,benefits counselor ,full time,chicago, il 60606,Insurance,,Customer,Support/Client Care,
2d810150d2e464a8bc39d1e346a03fb3,0.0,0.0,0.0,,,benefits advisor ,full time,orland park, il 60642,Insurance,,Customer,Support/Client Care,
09bf4802b222d41681bb0dc09fd42d51,0.0,6500000.0,6500000.0,year,,,full time,cicero, il,Banking,Business Services   Other,Sales/Retail/Business,Development,
71790c1063afee0b34a0b082202bdc73,0.0,0.0,0.0,,,staff appraiser ,full time,chicago, il 60601,AllReal,Estate Property ManagementOther Not Classified,Banking/Real,Estate/Mortgage Professionals,
78473988ca63f10afd9c4bb6889b37d5,0.0,0.0,0.0,,,event specialist,part time,chicago, il,Retail,,Sales/Retail/Business,Development,
21e2a6154ee6fd72e088a4f73ce3906c,0.0,0.0,0.0,,,product mgrs ,full time,chicago, il,Medical,Devices  Supplies,Manager,(Manager/Supervisor of Staff),
019194fd3e04917f3f9edbe8a5c24525,0.0,0.0,0.0,,,benefits professional ,full time,chicago, il 60606,Insurance,,Sales/Retail/Business,Development,
0807c7ea4dfd5a5b2da1b74c94f271ae,0.0,0.0,0.0,,,sales professional ,full time,orland park, il 60642,Insurance,,Sales/Retail/Business,Development,
c16d0f8920099cac81081875f71a5d9b,0.0,0.0,0.0,,,benefits professional ,full time,oak lawn, il 60453,Insurance,,Sales/Retail/Business,Development,
e3b7f82e274f596b848166d73f8d0dbe,0.0,0.0,0.0,,,mep estimator ,full time,chicago, il,Construction,  Residential  Commercial Office,Building,Construction/Skilled Trades,
a1639360fbe777a40589057e195bc3be,0.0,0.0,0.0,,,benefits advisor professional ,full time,oak lawn, il 60453,Insurance,,Accounting/Finance/Insurance,,
c7cf654d5520a20607751273f7445577,0.0,0.0,0.0,,,integrated marketing mgr,full time,oak brook, il 60523,Wholesale,Trade Impt Expt,Manager,(Manager/Supervisor of Staff),
82d243d2a7c52544de155e6f34d33de6,0.0,0.0,0.0,,,retail project merchandiser,full time,chicago, il,Retail,,Sales/Retail/Business,Development,
71c5dea4b2c25b9e7c46bcb0c57a1ff7,0.0,0.0,0.0,,,event specialist,part time,river forest, il,Retail,,Sales/Retail/Business,Development,
59cabc3889bbd3c7c2a14ced26929cf8,0.0,0.0,0.0,,,event specialist,part time,chicago, il,Retail,,Sales/Retail/Business,Development,
e8eb2021c41609fa737bc71d6958686b,0.0,0.0,0.0,,,registered nurse,full time,lincolnwood, il,Healthcare,Services,Medical/Health,,
727f6d20711d864506c0902ca8324ac8,0.0,0.0,0.0,,,driver ,temporary,delivery driver / courier needed with cargo van or minivan partsfleet ii is seekingprofessional, quality focused,All,,Logistics/Transportation,,
da3acc86bc791f9aa222c6f03e46b356,0.0,0.0,0.0,,,administrative support staff ,full time,chicago, il 60601,Insurance,,Administrative/Clerical,,
d07d021a3fdc2be566b287dbaccf1fa4,0.0,0.0,0.0,,,aircraft maint tech,full time,chicago, il,Travel, Transptation  Tourism,Installation/Maintenance/Repair,,
04d72305735e9f0ee6a134e688e353d8,0.0,0.0,0.0,,,immediate,full time,chicago, il,Education,,Education/Training,,
bbbe0a345398667ee7da6f0dc0eaa8c2,0.0,0.0,0.0,,,associate demand planner ,full time,chicago, il 60604,Business,Services   Other,Logistics/Transportation,,
d68bff3064090a0e5aff051c8caf29b3,0.0,0.0,0.0,,,event specialist,part time,chicago, il,Retail,,Sales/Retail/Business,Development,
a29ede7b250f88ed11dd5bb33ed6c7ec,0.0,0.0,0.0,,,benefits freelancer ,full time,chicago, il 60606,Insurance,,Accounting/Finance/Insurance,,
a87ee87a1ba1a4593061d03f4f325cd3,0.0,0.0,0.0,,,principal,full time,chicago, il 60603,Financial,Services,Human,Resources,
b571b6adff72ba361e0b3e7b061ad1a3,0.0,0.0,0.0,,,sales professional ,full time,oak lawn, il 60453,Insurance,,Sales/Retail/Business,Development,
e807706f196bce69299836aeae6ce9bf,0.0,0.0,0.0,,,preconstruction mgr ,full time,chicago, il,Staffing,Employment Agencies,Building,Construction/Skilled Trades,
87de8c9a168ed1cad6f76a3fc6c044c9,1800.0,2000.0,1900.0,hour,,administrative assistant ,full time,chicagoil,,Financial,Services,Administrative/Clerical,,
be73541379a5944d08558099dcd6dc55,0.0,0.0,0.0,,,sales ,full time,cincinnati, oh 45209,Business,Services   Other,Sales/Retail/Business,Development,
18705842d4abbb2ce7eba65aa8485547,0.0,0.0,0.0,,,event specialist,part time,springdale, oh,Retail,,Sales/Retail/Business,Development,
9f7472d2ab12b5e57eb7a003820a54b0,0.0,0.0,0.0,,,event specialist,part time,milford, oh,Retail,,Sales/Retail/Business,Development,
117d8aa988ab4d0ab0d5ec4c058f31e9,6000000.0,8000000.0,7000000.0,year,,sales mgr,full time,cincinnati, oh 45231,AllInsuranceOther,Not Classified,Insurance,Agent/BrokerGeneral/Other: Sales/Business DevelopmentFinancial Products Sales/Brokerage,
0dd5170a9fbacba4726721c766ac7e01,0.0,0.0,0.0,,,sr java developer ,full time,job description job #:  710219position: java developerduration: 12 monthslocation: cincinnati, ohapex systems is looking for three sr. java developers for long term contracts in cincinnati,Computer,IT Services,Experienced,(Non-Manager),
ccdb109b7f08299288eea382d798dc89,0.0,0.0,0.0,,,net developer ,full time,blue ash, oh,Computer,IT Services,IT/Software,Development,
81aa954d759f9d9c326a6064237c91c3,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
6f359791b927db15d5a1e571aa58fb0f,0.0,0.0,0.0,,,truck drivers,full time,idlewild, oh,Transpt, Stage   Materials,Logistics/Transportation,,
046942931ce8370faeb91b1105201116,0.0,0.0,0.0,,,retail project merchandiser,part time,newport, ky,Retail,,Sales/Retail/Business,Development,
ed2e5291de56c7c2ddb0eb59d60bfe76,0.0,0.0,0.0,,,sr pm ,full time,cincinnati, oh 45237,Engineering,Services,Experienced,(Non-Manager),
346b76f6e0699161cd99f625a3849034,0.0,0.0,0.0,,,fundraising support temp ,part time,cincinnati, oh,Other,Not Classified,Project/Program,Management,
90955930f19ba37e2d484ff8c7096ab7,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
5e7cafde9b560c585dabfca79fae4399,9500000.0,12500000.0,11000000.0,year,,sales rep,full time temporary,cincinnati, oh 45214,Automotive, Parts Mfg Manufacturing   Other Automotive Sales  Repair Services,Sales/Retail/Business,Development,
d2f2f812dd33d9e77154fa895a639123,0.0,0.0,0.0,,,customer service rep ,full time,cincinnati, oh 45246,Manufacturing,  Other,Customer,Support/Client Care,
b0b8743202be67a4c504a03bc3b38299,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
fefbe5a85f055957b59b860c3bacd004,0.0,0.0,0.0,,,custodian ,full time,location:,,Real,Estate Property ManagementConstruction   Residential  Commercial Office,Installation/Maintenance/Repair,,
29b3cff485233dae7e8fc471e50f3c9b,6000000.0,8000000.0,7000000.0,year,,sales mgr,full time,cincinnati, oh,Construction,  Industrial Facilities  InfrastructureInternet ServicesBusiness Services   Other,Sales/Retail/Business,Development,
1c023dc91f75666515193275345af29e,0.0,0.0,0.0,,,sr pm ,full time temporary,job summarycompanyapclocationcincinnati, oh 45202job typefull time temporary/contract/projectjob category:project/program managementoccupations:general/other: project/program managementindustriesenergy and utilitiesjob reference codebhjob_23074_smaddress:8200 brownleigh driveraleigh,Energy, Utilities,Project/Program,Management,
09dd893cd65172a8b48abd1186a58084,0.0,0.0,0.0,,,evaluation,full time,cincinnati, oh,Aerospace, Defense,Engineering,,
65b15652c27698399aca6e6b277d3959,0.0,0.0,0.0,,,system engineer ,full time,cincinnati, oh 45242,Computer,IT Services,IT/Software,Development,
544320c897c0d9aa3c99ead308fbcdce,0.0,0.0,0.0,,,sales rep ,full time,cincinnati, oh,Retail,,Experienced,(Non-Manager),
1f0c7f4abf9e611169536785c97d93ad,0.0,0.0,0.0,,,fleet mgr ,full time,location:,,All,,Logistics/Transportation,,
c42f9e226c975cfb6fd8ff7a6ef95ec4,0.0,0.0,0.0,,,c,full time,cincinnati, oh,Computer,IT Services,IT/Software,Development,
33e8bb78dfcbf219994a12611481df81,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
57c90d41f9e86331a9eb25785bc511a2,0.0,0.0,0.0,,,identity access mgr developer ,full time,position:identity access management developer location:cincinnati, oh type:perm role no third partied please. we are looking for for a candidate who produces or modifies computer programs of all sizes and complexity. solves systems and program problems. recommends courses of action on new application jobs,Computer,IT Services,IT/Software,Development,
9d5153144bb01939afc244dd15bb9b61,0.0,0.0,0.0,,,human resources,temporary,norwood, oh 45212,Chemicals,Petro Chemicals,Experienced,(Non-Manager),
ac52f8f12a115c5f937f2867ae6ab2a2,0.0,0.0,0.0,,,event specialist,part time,milford, oh,Retail,,Sales/Retail/Business,Development,
3122c064405b2637d43b684003b2814e,5000000.0,7000000.0,6000000.0,year,,industrial,full time,cincinnati, oh,Electrical,Electronics EngineeringIndustrial Manufacturing EngineeringMechanical Engineering,Engineering,,
fc87a954d56e760d29b9d5a64ecdeaf0,0.0,0.0,0.0,,,customer service rep ,full time,cincinnati, oh 45240,Construction,  Industrial Facilities  InfrastructureConstruction   Residential  Commercial Office,Entry,Level,
967b224a56302dfe69607790b075dedf,0.0,0.0,0.0,,,peoplesoft developer ,full time,location:,,Healthcare,Services,IT/Software,Development,
e8dbb76a5c5d9a00bc2e17f8210359aa,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
319893aaa3c0d877d716c2a59099196d,0.0,0.0,0.0,,,driver ,temporary,drivers - owner operators wanted with 26' box trucks company: now courier inc. courier company is in need of current owner operators with 26' box truck.dedicated route m-f nights starting at 9 pm in florence ky, with stops at sharonville,All,,Logistics/Transportation,,
61511822e556c49b2b81e1709ab16f6a,0.0,0.0,0.0,,,licensed practical nurse lpn ,full time,cincinnati, oh 45236,Healthcare,Services Other Not Classified,Medical/Health,,
17bb85cb146eb917d557d239a2ce394d,0.0,0.0,0.0,,,restaurant mgr,full time,cincinnati, oh 45201,Hotels, Lodging,Food,Services/Hospitality,
92664e0ccc6c8ba6eacbc3ff482d3da9,0.0,0.0,0.0,,,nurse healthcare mgr rn ,full time,cincinnati, oh 45236,Healthcare,Services,Medical/Health,,
1c454a25b229b0085ae789bf06c83cc5,0.0,0.0,0.0,,,presser ,full time,cincinnati, oh 45246,Manufacturing,  Other,Sales/Retail/Business,Development,
19c29f99ee727306b6aa62b8fa68b6d7,0.0,0.0,0.0,,,packaging operator,full time,cincinnati 45209,,Manufacturing,  Other,Manufacturing/Production/Operations,,
b65737c894d8a2ea5205161bbe73de2e,0.0,0.0,0.0,,,technical associate,full time temporary,evendale, oh,Business,Services   Other,Manufacturing/Production/Operations,,
4ed72eb012ebaeb71c3f60bb6e0a8490,0.0,0.0,0.0,,,event specialist,part time,cold spring, ky,Retail,,Sales/Retail/Business,Development,
72d4f75692bbec4eba7e604ff31764f7,0.0,0.0,0.0,,,account mgr ,full time,cincinnati, oh 45246,Biotechnology,PharmaceuticalsMedical Devices  Supplies,Sales/Retail/Business,Development,
cb8efc5946a45aa8dc29820c9a1ee740,0.0,0.0,0.0,,,alterations customer service rep ,full time,cincinnati, oh 45246,Manufacturing,  Other,Customer,Support/Client Care,
576e2d4ada47e1daabbc202cf2915f88,0.0,0.0,0.0,,,home health registered nurse,full time,fort mitchell, ky,Healthcare,Services,Medical/Health,,
6107bac382d69e8045f3aa41a5bcf17e,0.0,0.0,0.0,,,desktop support tech ,full time,cinncinati 45236,,Computer,IT Services,Entry,Level,
e5c95ba7348476a7921ee018694e14a4,4000.0,6000.0,5000.0,hour,,lead dba ,full time,cincinnati, oh,Waste,ManagementComputer IT Services,Database,Development/Administration,
ef0ffda4269af563606a1516e9d63bd0,0.0,0.0,0.0,,,customer service rep ,full time,cincinnati, oh 45236,Manufacturing,  Other,Customer,Support/Client Care,
0f2c9e61f652cda6214c47ff2b449e7d,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
e92ddf2727417fc0160a7162c301e72f,0.0,0.0,0.0,,,presser ,full time,cincinnati, oh 45236,Manufacturing,  Other,Sales/Retail/Business,Development,
8dce56dd3255c7b94050f25c299a1135,0.0,0.0,0.0,,,retail data collector  ,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
db500560f4ea76377a9ebff1f54b3e68,0.0,0.0,0.0,,,membership sales advisor ,full time,cincinnati, oh 45238,Spts, Physical Recreation,Entry,Level,
93e04794318aaa778718e0b2b8280187,0.0,0.0,0.0,,,environmental fieldx chemist,full time,cincinnati, oh,Energy, Utilities,Business/Strategic,Management,
bb108ed3b483ba87150b68edd0aa80b4,0.0,0.0,0.0,,,diesel mechanic level  ,full time,cincinnati, oh,Travel, Transptation  TourismTranspt  Stage   Materials,Logistics/Transportation,,
5eaae0af06f434b723386a15c9e2d7a9,1200.0,1300.0,1250.0,hour,, accounts payable ,part time temporary,cincinnati 45237,,Accounting, Auditing Services,Experienced,(Non-Manager),
7d20476e01af07644b6ecc3053045526,6500000.0,9000000.0,7750000.0,year,,net developer ,full time,cincinnati, oh 45202,Computer,IT Services,IT/Software,Development,
9375f819497859eb7f7d977ce9701f85,0.0,0.0,0.0,,,home health registered nurse,full time,fort thomas, ky,Healthcare,Services,Medical/Health,,
fbeff126c68096be5b76b9c72ebae4df,0.0,0.0,0.0,,,customer service associate,full time,cincinnati, oh 45267,Advertising, PR Services;Staffing Employment Agencies;Business Services   Other,Customer,Support/Client Care,
20586ad0cf21afb98eff3a2c1139b5b4,0.0,0.0,0.0,,,general laborerser ,full time,location:,,All,,Installation/Maintenance/Repair,,
9581477ceaf9f3c213ead3736bdfb156,0.0,0.0,0.0,,,event planning assistant ,full time,sharonville, oh 45241,Advertising, PR ServicesBusiness Services   Other,Marketing/Product,,
6b212e6c0b1b418413074c5dc5e9bbf4,6000000.0,9000000.0,7500000.0,year,,sales mgr,full time,cincinnati, oh 45238,AllInsuranceOther,Not Classified,Insurance,Agent/BrokerGeneral/Other: Sales/Business DevelopmentFinancial Products Sales/Brokerage,
6e0b46df391e66fbc66478a0e310da85,0.0,0.0,0.0,,,brand marketing rep ,full time,cincinnati, oh 45241,RetailAdvertising, PR ServicesBusiness Services   Other,Marketing/Product,,
a60f99325dab5dc1f36f08aa1dabd823,0.0,0.0,0.0,,,conventional underwriters ,full time,cincinnati, oh 45242,Computer,IT Services,Banking/Real,Estate/Mortgage Professionals,
a0d36b98d70de6711189b0034cbca15c,0.0,0.0,0.0,,,retail sales merchandiser,full time,cincinnati, oh,Retail,,Retail,,
d8cc0df307900aa34982ecdde82c1ec9,0.0,0.0,0.0,,,assistant mgr,full time,job description : want more than just a job? join forever 21’s retail operations team and showcase your fashion retail skills while working with our exceptional retail staff!position: assistant managerdepartment: remote-store operationsreports to: store managerflsa classification: non-exemptdirect reports: yeslocation: u.s. stores department summary:  forever 21 is seeking an analytical, energetic,Retail,,Experienced,(Non-Manager),
469c1af095ad8f7d521573c85574f9c7,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
01ea41f82376d48dc38e8c4c1f503431,0.0,0.0,0.0,,,account mgr,full time,cincinnati, oh 45267,Advertising, PR Services;Staffing Employment Agencies;Business Services   Other,Customer,Support/Client Care,
1359d42fb7da7cea0e073207816efa26,0.0,0.0,0.0,,,event specialist,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
68ed07775a8fd8fb18ebd37a8af1ad35,0.0,0.0,0.0,,,full stack web developer ,full time,location:,,Transpt, Stage   Materials,IT/Software,Development,
190fff91a9a65dbbf9c09884ec885c86,0.0,0.0,0.0,,,resident care provider ,part time,springdale, oh 45246,Healthcare,Services,Medical/Health,,
a7bc75de12ba15093f727bb02562b045,0.0,0.0,0.0,,,account executive,full time,account executive - outside b2b sales job in cincinnati 45241, ohio us,Business,Services   Other,Sales/Retail/Business,Development,
9383c61325d88aa103dac5977af5604a,5000000.0,6500000.0,5750000.0,year,,tool maker ,full time,cincinnati, oh,Manufacturing,  Other,Engineering,,
d5b0c17826a071eceeb096e77d05c685,0.0,0.0,0.0,,,restaurant mgr,full time,cincinnati, oh 45201,Hotels, Lodging,Food,Services/Hospitality,
3e4cf8cb66dac8085b9238d3859d469a,0.0,0.0,0.0,,,care team coordinator ,full time,fort thomas, ky,Healthcare,Services,Medical/Health,,
0d34ee00701a59c9d6c13f2e423207c9,0.0,0.0,0.0,,,marketing rep ,full time,cincinnati, oh 45241,RetailAdvertising, PR ServicesBusiness Services   Other,Marketing/Product,,
4e778b5b0e632f522ca4648375f6ea97,0.0,0.0,0.0,,,brand ambassador  sales,part time,cincinnati, oh,Retail,,Sales/Retail/Business,Development,
33ae9032ce2aac4698251a8936090504,0.0,0.0,0.0,,,android mobile developer ,full time temporary,android mobile developer,,Montgomery, OH 45242,IT/Software,Development,
f1c140929a3e4674beacb8f64f50d50b,0.0,0.0,0.0,,,warehouse ,full time,cincinnati, oh 45240,Construction,  Industrial Facilities  InfrastructureConstruction   Residential  Commercial OfficeOther Not Classified,Entry,Level,
1c52a0f187ca796a05b64620f262d84b,0.0,0.0,0.0,,,truck drivers,full time,idlewood, oh,Transpt, Stage   Materials,Logistics/Transportation,,
